,Date,Open,High,Low,Close,SMA50,SMA100,SMA200,Vol,daily_change,3m_change,6m_change,1y_change,3m_target,6m_target,1y_target,all_target,above_sma50,above_sma100,above_sma200,pos_volatility,vol_class,pos_out,neg_out,pos_out_aboveSMA50,pos_out_aboveSMA100,pos_out_aboveSMA200,neg_out_aboveSMA50,neg_out_aboveSMA100,neg_out_aboveSMA200
157,2016-08-22,798.51000976562,799.29998779297,794.3300170898401,796.95001220703,751.9298022460938,746.5077014160156,747.3408001708983,852800,-0.0452,-1.5,6.6000000000000005,16.400000000000002,0,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0
158,2016-08-23,800.47998046875,801.0,795.98999023438,796.59002685547,753.2240026855469,746.7769018554687,747.520400390625,917500,-0.3754,-1.5,6.6000000000000005,16.3,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0
159,2016-08-24,796.8599853515599,798.4600219726599,790.76000976562,793.5999755859401,754.4310021972656,747.0617016601562,747.680400390625,1283600,-0.2898,-1.0999999999999999,7.000000000000001,16.0,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0
160,2016-08-25,792.0,794.71997070312,787.22998046875,791.29998779297,755.6132019042968,747.3890014648437,747.8630502319336,1202700,0.2426,-1.6,7.3,16.400000000000002,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0
161,2016-08-26,792.48999023438,799.4000244140599,789.40997314453,793.21997070312,756.9926013183592,747.6405010986326,748.0378500366211,1248900,0.32780000000000004,-1.6,7.3,16.1,0,1,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0
162,2016-08-29,793.04998779297,798.52001953125,790.32000732422,795.82000732422,758.8240014648436,747.9975012207032,748.190700073242,773700,-0.4901,-1.3,6.800000000000001,17.7,0,1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0
163,2016-08-30,792.8800048828099,798.0,789.46997070312,791.9199829101599,760.5398010253906,748.3220013427735,748.3676498413085,1167400,-0.2614,-0.8,7.3,17.5,0,1,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0
164,2016-08-31,789.5999755859401,791.57000732422,787.20001220703,789.8499755859401,762.1592004394531,748.6451013183595,748.6165496826172,1071400,0.1962,-0.1,7.6,17.5,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0
165,2016-09-01,791.97998046875,792.8900146484401,786.3300170898401,791.4000244140599,763.7778015136722,748.915901489258,748.8214498901367,1303500,0.6911999999999999,-2.0,6.800000000000001,17.299999999999997,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0
166,2016-09-02,795.27001953125,797.0999755859401,793.26000976562,796.8699951171901,765.4178015136722,749.1655017089845,749.0758999633789,1349900,1.3992,-4.1000000000000005,7.5,16.5,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0
167,2016-09-06,798.3900146484401,810.8900146484401,795.42999267578,808.02001953125,767.8742016601566,749.4918017578126,749.315950012207,1989500,-0.0036999999999999997,-3.6999999999999997,4.9,17.8,0,1,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0
168,2016-09-07,807.92999267578,810.5999755859401,803.71997070312,807.98999023438,770.4112011718754,749.7717016601564,749.5561999511718,1145300,-0.6374000000000001,-3.9,4.9,16.5,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0
169,2016-09-08,805.21997070312,808.4199829101599,801.01000976562,802.84002685547,772.6428015136723,749.9233020019533,749.685400085449,1177700,-1.7887,-1.4000000000000001,6.0,17.299999999999997,0,1,1,0,1,1,1,0,3,0,1,0,0,0,1,1,1
170,2016-09-09,798.77001953125,801.75,788.04998779297,788.47998046875,774.5086010742192,750.0456018066408,749.7442999267578,1887600,1.3114000000000001,0.8,8.3,19.400000000000002,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
171,2016-09-12,784.52001953125,800.1699829101599,783.5,798.82000732422,776.4144006347659,750.2846020507814,749.8902499389649,1863700,-1.2644,1.0999999999999999,8.200000000000001,18.9,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
172,2016-09-13,794.01000976562,795.7899780273401,784.3300170898401,788.71997070312,777.9838000488282,750.3718017578128,749.9875497436525,1809000,0.22060000000000002,2.4,9.6,19.400000000000002,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
173,2016-09-14,787.53002929688,796.3300170898401,787.53002929688,790.4600219726599,779.6952001953127,750.8987017822269,750.08,1292100,1.3625,3.1,9.4,19.3,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
174,2016-09-15,790.01000976562,803.6500244140599,788.65997314453,801.22998046875,781.5404003906253,751.4889013671877,750.2719000244142,1557200,-0.4069,2.1,8.1,17.7,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
175,2016-09-16,799.02001953125,799.02001953125,793.6199951171901,797.96997070312,783.3545996093751,752.2149011230471,750.3427999877931,2130600,-0.32330000000000003,2.1999999999999997,8.799999999999999,18.2,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
176,2016-09-19,801.1099853515599,803.98999023438,793.5599975585901,795.3900146484401,784.9067993164064,752.9542010498049,750.4305001831054,1149500,0.5519,2.1999999999999997,9.1,18.2,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
177,2016-09-20,800.0,802.75,798.26000976562,799.78002929688,786.3583996582034,753.9014013671876,750.5884002685547,1049200,0.6564000000000001,1.6,8.5,16.900000000000002,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
178,2016-09-21,801.26000976562,805.90997314453,796.03002929688,805.03002929688,787.8088000488285,754.8729016113283,750.7175003051758,1348500,1.3565,1.3,7.8,15.5,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
179,2016-09-22,810.0,819.0599975585901,807.7100219726599,815.95001220703,789.5382006835941,755.8883020019534,750.9323004150391,1759300,-0.1213,-0.5,4.2,13.900000000000002,0,1,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0
180,2016-09-23,815.1400146484401,817.0,812.72998046875,814.9600219726599,791.1214013671881,756.953502197266,751.13140045166,1411700,-1.5105,-0.6,4.3,14.099999999999998,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0
181,2016-09-26,809.82000732422,810.0800170898401,800.45001220703,802.6500244140599,792.4618017578131,757.8663024902347,751.3319006347655,1472700,1.0067,0.8999999999999999,4.5,18.099999999999998,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
182,2016-09-27,801.8300170898401,813.48999023438,801.8300170898401,810.72998046875,793.6124011230478,758.8265020751955,751.5853506469726,1367300,-0.0826,-0.1,3.4000000000000004,16.3,0,1,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0
183,2016-09-28,804.0800170898401,810.25,802.78002929688,810.0599975585901,794.745401611329,759.6753021240239,751.8835507202149,1470300,-0.9159999999999999,-0.0,3.5000000000000004,15.299999999999999,0,1,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0
184,2016-09-29,807.22998046875,813.90997314453,800.8599853515599,802.6400146484401,795.6566015625009,760.4104022216801,752.0840509033204,1350000,0.1769,0.2,4.7,16.400000000000002,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
185,2016-09-30,803.5999755859401,808.09002685547,801.5,804.0599975585901,796.6496020507822,761.0572021484378,752.3039007568359,1660200,-0.45770000000000005,-0.1,5.7,16.2,0,1,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0
186,2016-10-03,802.54998779297,803.5399780273401,796.22998046875,800.3800048828099,797.4716015625008,761.7555023193362,752.4228506469726,1489200,0.3011,1.0,7.000000000000001,20.5,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
187,2016-10-04,805.0,806.5,799.6699829101599,802.7899780273401,798.3770007324227,762.5027020263675,752.5876504516601,1258700,-0.1943,0.7000000000000001,6.7,21.3,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
188,2016-10-05,806.0,808.5,800.7100219726599,801.22998046875,799.2485998535165,763.2667016601565,752.8095504760743,1213800,0.2309,0.8,6.9,20.7,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
189,2016-10-06,804.0800170898401,806.95001220703,800.51000976562,803.0800170898401,800.0708007812509,763.9945019531253,753.0209506225586,1099900,-0.29510000000000003,0.6,6.2,20.5,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
190,2016-10-07,805.92999267578,805.9400024414099,796.82000732422,800.7100219726599,800.7682006835946,764.7997021484377,753.1888507080079,1163100,1.6809999999999998,1.5,6.0,20.8,1,1,1,1,0,1,1,0,3,1,0,0,1,1,0,0,0
191,2016-10-10,803.92999267578,817.3800048828099,802.23999023438,814.1699829101599,801.2247998046884,765.7236016845706,753.4171505737305,1496100,-0.565,1.6,3.4000000000000004,21.0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
192,2016-10-11,814.1699829101599,819.8599853515599,807.3699951171901,809.57000732422,801.3973999023443,766.6662017822268,753.6358004760742,1721600,0.2718,2.1999999999999997,4.0,22.7,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
193,2016-10-12,811.9600219726599,814.5,808.54998779297,811.77001953125,801.6304003906256,767.5668017578128,753.7834506225586,907900,-0.9473,1.7999999999999998,3.6999999999999997,22.2,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
194,2016-10-13,806.07000732422,806.5599975585901,798.6199951171901,804.0800170898401,801.7336010742193,768.4351019287112,753.8340505981446,1369000,0.06470000000000001,3.2,4.5,23.400000000000002,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
195,2016-10-14,807.45001220703,810.09002685547,802.32000732422,804.5999755859401,801.8806005859378,769.1508013916018,753.9055505371093,1111900,0.2784,3.1,4.6,23.3,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
196,2016-10-17,805.98999023438,813.48999023438,803.8300170898401,806.84002685547,801.8788012695316,769.8382019042972,754.0497006225586,1056400,1.8156999999999999,2.6,6.0,24.6,1,1,1,1,1,1,1,1,3,1,0,1,1,1,0,0,0
197,2016-10-18,814.2100219726599,828.8099975585901,813.3300170898401,821.48999023438,802.2040014648442,770.683801879883,754.3599505615234,2289300,0.6513,0.7000000000000001,4.1000000000000005,22.7,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
198,2016-10-19,822.8800048828099,829.79998779297,822.8800048828099,826.84002685547,802.5912023925786,771.4762023925784,754.6865005493164,1500100,-0.6301,0.1,3.4000000000000004,22.1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
199,2016-10-20,827.5599975585901,828.46997070312,820.54998779297,821.6300048828099,802.8540026855474,772.2040026855472,754.9980004882813,1393900,0.2958,0.8999999999999999,3.9,22.8,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
200,2016-10-21,820.0,824.2899780273401,818.3099975585901,824.0599975585901,803.1712023925787,772.9600024414063,755.4133004760743,1615800,1.4174,0.0,3.9,22.5,0,1,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0
201,2016-10-24,830.09002685547,837.9400024414099,829.0399780273401,835.73999023438,803.7450024414067,773.8747021484377,755.9374505615234,1447600,-0.8603,1.0,5.2,19.900000000000002,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
202,2016-10-25,838.5,838.5,825.29998779297,828.54998779297,804.196801757813,774.8016021728517,756.4148504638672,1890700,-0.7785,1.9,6.1,21.3,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
203,2016-10-26,827.1199951171901,827.7100219726599,816.3499755859401,822.0999755859401,804.6150012207036,775.7220019531252,756.7986502075196,1794900,-0.5778,3.3000000000000003,6.9,19.900000000000002,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
204,2016-10-27,823.01000976562,826.5800170898401,814.6099853515599,817.3499755859401,804.8536010742192,776.5846014404299,757.2875500488279,2973500,0.2704,5.0,8.7,20.599999999999998,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
205,2016-10-28,829.9400024414099,839.0,817.0,819.5599975585901,805.1898010253909,777.3509014892579,757.7283999633789,4354900,-1.1787,4.6,8.5,20.3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
206,2016-10-31,822.42999267578,822.6300048828099,808.0,809.9000244140599,805.394801025391,778.0247015380861,758.2254501342773,2242700,-0.5458000000000001,1.7000000000000002,15.2,22.400000000000002,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
207,2016-11-01,810.8699951171901,813.9600219726599,798.26000976562,805.47998046875,805.5654003906253,778.7476013183596,758.6574499511719,2355900,-2.118,2.3,15.8,28.299999999999997,1,1,1,1,0,1,1,0,3,0,1,0,0,0,0,1,1
208,2016-11-02,806.76000976562,806.76000976562,785.0,788.4199829101599,805.401999511719,779.313001098633,759.0067498779296,2350700,-0.7901999999999999,4.0,18.3,31.0,1,1,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0
209,2016-11-03,784.5,790.0,778.6300048828099,782.1900024414099,805.1738000488284,779.802401123047,759.2843499755859,2175200,-0.1394,4.2,19.8,32.1,1,1,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0
210,2016-11-04,771.29998779297,788.47998046875,771.0,781.0999755859401,804.9697998046875,780.2915008544924,759.4625497436523,1970600,2.6796,4.8,21.4,32.300000000000004,1,1,1,1,0,1,1,1,3,1,0,0,1,1,0,0,0
211,2016-11-07,794.95001220703,805.0,792.9000244140599,802.03002929688,805.146000976563,781.069301147461,759.8045999145507,1992600,1.2406000000000001,2.4,19.5,30.0,1,1,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0
212,2016-11-08,802.03002929688,816.0399780273401,799.6199951171901,811.97998046875,805.4692004394535,782.1466009521486,760.1955499267578,1769100,-0.787,1.2,18.099999999999998,29.299999999999997,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
213,2016-11-09,801.8300170898401,811.7100219726599,792.0399780273401,805.59002685547,805.7426013183598,783.1412011718753,760.6355999755859,3098500,-3.1406000000000005,2.9000000000000004,19.0,29.4,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
214,2016-11-10,810.0,810.0599975585901,768.22998046875,780.2899780273401,805.5514013671877,783.8553009033204,760.7955499267578,5909600,-1.0945,6.4,22.6,33.6,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
215,2016-11-11,776.8099975585901,777.2899780273401,765.5399780273401,771.75,805.1584008789065,784.4681011962894,760.8475500488281,3592600,-2.401,7.6,23.7,35.099999999999994,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
216,2016-11-14,771.76000976562,771.78002929688,743.59002685547,753.21997070312,804.2854003906251,784.8516009521487,760.7597998046875,3688300,2.9128000000000003,11.4,27.3,39.1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
217,2016-11-15,765.46997070312,780.23999023438,765.21997070312,775.15997314453,803.6281994628907,785.7512005615238,760.7310498046875,2943900,0.6217999999999999,8.200000000000001,23.7,34.699999999999996,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
218,2016-11-16,770.4199829101599,783.5,766.3300170898401,779.97998046875,803.0679992675782,786.739600219727,760.8840496826174,1798400,0.7923,7.7,23.0,33.5,1,1,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0
219,2016-11-17,782.5,788.9000244140599,779.8499755859401,786.15997314453,802.7343981933595,787.688599853516,761.1646994018555,1533700,-1.2962,6.5,22.7,32.4,1,1,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0
220,2016-11-18,787.1699829101599,791.2899780273401,775.3499755859401,775.96997070312,802.4841979980469,788.4963995361333,761.525749206543,1806300,1.1379000000000001,8.5,21.4,34.2,1,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0
221,2016-11-21,778.0999755859401,786.54998779297,776.29998779297,784.79998779297,802.2037976074218,789.309099121094,761.9289492797853,1630800,0.025500000000000002,8.200000000000001,22.8,33.6,1,1,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0
222,2016-11-22,788.98999023438,793.77001953125,783.73999023438,785.0,802.1293981933594,790.056599121094,762.348849182129,1394200,-0.7643,8.200000000000001,22.8,32.0,1,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0
223,2016-11-23,789.52001953125,789.52001953125,772.6500244140599,779.0,801.9001977539062,790.7976989746097,762.7095993041994,1313000,0.1579,9.0,23.799999999999997,32.800000000000004,1,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0
224,2016-11-25,782.6099853515599,782.9000244140599,778.1900024414099,780.22998046875,801.4801977539063,791.5102990722659,763.0789492797853,613500,0.7126,9.1,25.3,32.6,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0
225,2016-11-28,778.3499755859401,799.73999023438,778.0999755859401,785.7899780273401,801.2365979003906,792.2955987548831,763.4734490966798,2575400,0.46449999999999997,8.1,26.8,34.5,1,1,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0
226,2016-11-29,788.3800048828099,796.4400024414099,785.34002685547,789.4400024414099,801.11759765625,793.0121984863284,763.8324490356446,1562000,-1.7177000000000002,7.6,26.200000000000003,33.800000000000004,1,1,1,1,0,0,1,1,3,0,1,0,0,0,0,0,1
227,2016-11-30,789.0999755859401,791.51000976562,773.1500244140599,775.8800048828099,800.6395971679688,793.4989984130863,764.0519992065431,2279100,-1.4886,8.9,28.4,38.2,1,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0
228,2016-12-01,778.54998779297,778.5999755859401,753.3599853515599,764.3300170898401,799.8255969238281,793.8171984863284,764.2860992431642,2867100,0.017,12.1,30.3,40.300000000000004,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
229,2016-12-02,761.9000244140599,770.5,759.0,764.4600219726599,798.7957971191406,794.1669989013675,764.4978494262697,1718800,1.7999999999999998,11.200000000000001,29.099999999999998,40.2,1,1,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0
230,2016-12-05,770.0,780.0,766.96997070312,778.21997070312,798.0609960937498,794.5911987304692,764.7436993408205,1688500,-0.2621,8.9,28.999999999999996,33.1,1,1,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0
231,2016-12-06,780.1900024414099,785.28002929688,773.32000732422,776.17999267578,797.5315954589843,794.9966986083987,765.0381494140627,1734100,1.9699000000000002,9.2,29.299999999999997,32.1,1,1,1,1,0,0,1,0,3,1,0,0,0,1,0,0,0
232,2016-12-07,779.95001220703,792.0,773.53002929688,791.46997070312,797.1463952636716,795.3793981933599,765.390999145508,2029400,0.4675,7.5,26.8,27.800000000000004,1,1,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0
233,2016-12-08,792.95001220703,799.0,787.90997314453,795.1699829101599,796.8485949707028,795.796998291016,765.7212490844728,1612500,1.7957999999999998,7.3999999999999995,25.3,27.3,1,1,1,1,0,0,1,1,3,1,0,0,0,1,0,0,0
234,2016-12-09,799.29998779297,809.95001220703,798.04998779297,809.45001220703,796.9847949218747,796.320698242188,766.1441992187501,1904500,-0.1915,6.0,23.7,25.0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
235,2016-12-12,804.82000732422,811.3499755859401,804.53002929688,807.9000244140599,797.0615954589841,796.8555987548831,766.5975994873048,1628600,0.9209,7.000000000000001,19.1,29.299999999999997,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
236,2016-12-13,812.3900146484401,824.29998779297,811.9400024414099,815.34002685547,797.3607958984372,797.4161987304691,766.9634497070314,2128200,0.3128,6.0,18.0,28.7,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
237,2016-12-14,815.9199829101599,824.26000976562,812.78002929688,817.8900146484401,797.6627966308594,798.0198986816409,767.35549987793,1799700,-0.27390000000000003,5.8999999999999995,17.599999999999998,28.599999999999998,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
238,2016-12-15,817.3599853515599,823.0,812.0,815.6500244140599,797.9511975097656,798.5998986816409,767.775799865723,1769700,-0.7123,6.5,19.0,28.999999999999996,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
239,2016-12-16,818.3099975585901,819.20001220703,808.1199951171901,809.84002685547,798.0863977050781,799.0785992431644,768.1739001464845,2598900,0.3285,7.3999999999999995,19.5,29.9,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
240,2016-12-19,809.28002929688,816.21997070312,804.5,812.5,798.322197265625,799.5451989746097,768.6724002075198,1263600,0.3323,6.800000000000001,20.0,30.2,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
241,2016-12-20,813.3699951171901,816.48999023438,811.0,815.20001220703,798.3427978515625,799.7837988281253,769.1807501220704,1271900,-0.368,6.5,19.6,31.5,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
242,2016-12-21,815.71997070312,815.71997070312,805.0999755859401,812.20001220703,798.3953979492187,799.8963989257813,769.6147003173828,1459600,-0.31029999999999996,4.7,20.1,33.6,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
243,2016-12-22,809.0999755859401,811.07000732422,806.03002929688,809.67999267578,798.3535974121094,799.9919989013673,770.0022503662109,1131600,-0.2322,5.0,19.7,34.0,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
244,2016-12-23,808.01000976562,810.96997070312,805.1099853515599,807.79998779297,798.427996826172,800.0807989501955,770.3169003295899,765500,0.2637,3.9,21.099999999999998,34.300000000000004,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0
245,2016-12-27,808.67999267578,816.0,805.79998779297,809.92999267578,798.5345971679689,800.2075988769532,770.6153503417969,976000,-0.6617999999999999,3.5000000000000004,20.0,32.0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
246,2016-12-28,813.3300170898401,813.3300170898401,802.4400024414099,804.57000732422,798.4891967773438,800.1839990234375,770.8853503417969,1214800,-0.2101,4.5,20.8,32.5,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
247,2016-12-29,802.3300170898401,805.75,798.1400146484401,802.8800048828099,798.1169970703123,800.1604992675781,771.1129504394531,1057400,-1.2991000000000001,5.8999999999999995,18.099999999999998,32.800000000000004,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0
248,2016-12-30,803.2100219726599,803.2899780273401,789.6199951171901,792.45001220703,797.4291967773435,800.0101995849608,771.2828005981445,1735900,1.9635,7.199999999999999,21.3,34.5,1,1,1,1,0,0,1,0,3,1,0,0,0,1,0,0,0
249,2017-01-03,800.6199951171901,811.4400024414099,796.8900146484401,808.01000976562,797.1567968749996,800.0053997802733,771.54580078125,1959000,-0.0297,6.0,13.8,30.4,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0
